mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,raw_disconnected_part_count,raw_disconnected_parts_json,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,bfs_seconds,parmetis_seconds,repair_seconds
development_train_seed43_sample021_wavy,development,train,43,21,64,wavy,783,907,1624,5060,2530,188,0.7217467263702018,0.5116698145703713,0.05927121093288786,0.5405042316935696,4.170409907333559,0.08243112079799175,paper_partition_evidence/mesh_archives/development_train_seed43_sample021_wavy.npz,b350fcb0a346031f022d2034f0ddb30b2b9130639d1507faf630903b051ec86f,1.361135385913752e-06,0.00044503629467385194,0.0028236611926543385,0.8634556954371125,0.3220084807647167,3.4003480149330794,178.4774719317934,0,{},0,0,0,0.0,0.007051522843539715,0.44698667293414474,0.00960035715252161
development_train_seed43_sample022_rectangle,development,train,43,22,65,rectangle,555,711,1264,3948,1974,156,0.2736957427317355,0.5091110887697934,0.07936580661913412,0.9887589917401889,7.406162049103431,0.05947703495621681,paper_partition_evidence/mesh_archives/development_train_seed43_sample022_rectangle.npz,6bd230855ef478072bfd6424838577c02d8ac7c31e2b77005274753c496b5d39,9.2579358826232e-07,0.0007911392405063291,0.00577897959612336,0.9948486436468285,0.18798083416495612,3.428361699907766,355.08033440471723,0,{},0,0,0,0.0,0.005107401870191097,0.44909750297665596,0.0033217882737517357
development_train_seed43_sample023_wavy,development,train,43,23,66,wavy,757,879,1573,4902,2451,183,0.7118669389679657,0.5964090655621634,0.05974076045490336,0.5604935666455089,4.6252237560136225,0.07318447111174464,paper_partition_evidence/mesh_archives/development_train_seed43_sample023_wavy.npz,281bbcdb85a33c25f6e1338e6037bcdb762cb96ded8b16dae50c28d02cb3a3b7,7.661738212990334e-07,0.00046019548471500164,0.0052968776392140066,0.9410380439015396,1.1767344487359117,3.2494854310255814,59.803496058950735,1,"{""3"": 2}",1,24,24,0.027303754266211604,0.006389813032001257,0.4498712280765176,0.008196207694709301
development_train_seed43_sample024_rectangle,development,train,43,24,67,rectangle,475,631,1104,3468,1734,156,0.4571657499511262,0.31346915110003787,0.08840902732776068,1.2015988704754386,9.297189134259998,0.05479436228051782,paper_partition_evidence/mesh_archives/development_train_seed43_sample024_rectangle.npz,acb9883e44a879437be7b085670315ba145632849e0aa0c6e6e40d9c01077fe0,6.011754627592779e-06,0.0009057971014492753,0.0072752092079093715,0.9304742990358713,1.106486255639826,3.2360050683597255,53.717889607784,0,{},0,0,0,0.0,0.004819824825972319,0.44894596887752414,0.002922829706221819
development_train_seed43_sample025_wavy,development,train,43,25,68,wavy,511,633,1081,3426,1713,181,0.4921833624232832,0.6741631372765429,0.09877894767904041,1.151169529781597,9.52898919213562,0.053010704927146435,paper_partition_evidence/mesh_archives/development_train_seed43_sample025_wavy.npz,692f76882416b20098f17e397d2e7208b72c675fc0e7bc97e87884f480010afc,3.327312146496241e-06,0.0006652958714436493,0.004510417998525141,0.9052868729023763,0.6895311906312411,3.1800842056463146,102.79358126902687,0,{},0,0,0,0.0,0.004927495960146189,0.4463649410754442,0.004163109697401524
development_train_seed43_sample026_rectangle,development,train,43,26,69,rectangle,711,867,1576,4884,2442,156,0.5401861876078374,0.5134260179097228,0.11122250782115281,1.8520153781865598,19.12078161865449,0.07547274697571993,paper_partition_evidence/mesh_archives/development_train_seed43_sample026_rectangle.npz,4b5654fbf07f4139b7a8c7ebd1e76e6dd43f655d4fa5958529bca580481a2d77,3.4940110033774613e-06,0.0006345177664974619,0.004305498335459306,0.9348517804844846,0.8548626066729447,3.175775715726359,67.0315990797568,0,{},0,0,0,0.0,0.006959590129554272,0.4426982388831675,0.0042097680270671844
development_train_seed43_sample027_wavy,development,train,43,27,70,wavy,511,632,1082,3426,1713,176,0.44036742260757145,0.6119029254560022,0.07594230620598862,0.8933168075702451,7.4087762769549865,0.05023630103096366,paper_partition_evidence/mesh_archives/development_train_seed43_sample027_wavy.npz,36abe4462fc4558f1394937a9c6af1f286c9e1978367126f7d3632429fe824a2,7.521049060315322e-06,0.0006656661294323798,0.00413987833721389,0.9357181040506408,1.538761555571665,3.088790227822785,42.9581006086461,0,{},0,0,0,0.0,0.004986213985830545,0.4388360879383981,0.0028081629425287247
development_train_seed43_sample028_rectangle,development,train,43,28,71,rectangle,758,914,1670,5166,2583,156,0.37670683871865135,0.5137694178232128,0.10446412631877842,1.6514979688606097,16.79550404739265,0.06997866276651621,paper_partition_evidence/mesh_archives/development_train_seed43_sample028_rectangle.npz,be4a8ea63ae2928c5f9bfa949a9a67998cb8c01247b9b7dcf8e85fa508de6099,6.388807682085581e-07,0.0005988023952095808,0.0037985580843810695,0.906025191397518,0.21116642712612302,3.593405411596979,514.5421701011569,0,{},0,0,0,0.0,0.007180920802056789,0.44085401808843017,0.004202189855277538
development_train_seed43_sample029_wavy,development,train,43,29,72,wavy,569,691,1198,3776,1888,181,0.6689183672369,0.25333756133920465,0.07004413661203156,0.6619372256340298,4.357286138924638,0.05219141207635403,paper_partition_evidence/mesh_archives/development_train_seed43_sample029_wavy.npz,579e20c0307091fd01fdbbeefe7a9692de68440f5a11c45ccc41c977cfa7e027,8.349778601978922e-06,0.0006042126289402267,0.005639283877607657,0.9469860551585679,1.519412859928105,3.177752427624378,38.91650451619057,0,{},0,0,0,0.0,0.005175564903765917,0.4397235019132495,0.003305471036583185
development_train_seed43_sample030_rectangle,development,train,43,30,73,rectangle,583,739,1320,4116,2058,156,0.49631809464409643,0.4016837689307151,0.07245690577824673,0.987341294645775,7.366110565751509,0.09749040519818664,paper_partition_evidence/mesh_archives/development_train_seed43_sample030_rectangle.npz,98716496704fa25ed048c1bbba88ca63b5484e7d3f5fce32d3df33d428cbeddb,2.378713316650691e-06,0.0007575757575757576,0.005787792584931051,0.9189943050688011,0.773070365505712,3.2714627655124207,74.45098736220613,0,{},0,0,0,0.0,0.005428554955869913,0.4571455158293247,0.0034022158943116665
development_train_seed43_sample031_wavy,development,train,43,31,74,wavy,401,513,859,2742,1371,162,0.6971891342194536,0.5103604750909598,0.09896626906511437,1.1121600013230168,8.406722514022434,0.046856006141752005,paper_partition_evidence/mesh_archives/development_train_seed43_sample031_wavy.npz,b374bea89cc179c1342fda91cb4c214f9ebda57002dd6f732099fdc99e0f08b7,6.149003561685306e-06,0.0008342586369254967,0.00500786762046847,0.9075525990631976,1.5048387755023427,3.367430323695655,40.28239206130017,0,{},0,0,0,0.0,0.004100539721548557,0.43593322904780507,0.002719793003052473
development_train_seed43_sample032_rectangle,development,train,43,32,75,rectangle,569,725,1292,4032,2016,156,0.3566458407630989,0.3265645234149763,0.09817627941406826,1.38624588575801,11.82895941950372,0.05743218632414937,paper_partition_evidence/mesh_archives/development_train_seed43_sample032_rectangle.npz,41863ea1186f6f7c1bb390f75b352daf91684988a2fe7f2843a16e532d3b4719,7.005217937516323e-07,0.0007739938080495357,0.005790862288263079,0.8879415323685744,0.13558667278803965,3.5562505005430336,469.2660525940414,0,{},0,0,0,0.0,0.005396261811256409,0.4405801766552031,0.0036310069262981415
development_train_seed43_sample033_wavy,development,train,43,33,76,wavy,523,643,1103,3490,1745,178,0.6531657545787477,0.7427616530879626,0.0993559831954337,0.8796195681670324,6.675590345162888,0.05306294187903404,paper_partition_evidence/mesh_archives/development_train_seed43_sample033_wavy.npz,49ef093518f24a47b4902619af07f4a46baebf9ecf226e343d217568f1c41075,1.3178790297436777e-05,0.0006529816151510388,0.006101982731195095,0.9508256184469642,1.1622641384388444,3.0510520880018794,50.00743561944612,0,{},0,0,0,0.0,0.005079131107777357,0.43844098784029484,0.003136435989290476
development_train_seed43_sample034_rectangle,development,train,43,34,77,rectangle,619,775,1392,4332,2166,156,0.6429661542712466,0.5255859779001576,0.07085273280197349,0.9042756234638507,7.365386678513482,0.0643327939324081,paper_partition_evidence/mesh_archives/development_train_seed43_sample034_rectangle.npz,c1e6c2b09ce99ed6dfbe91642e76c423b8f8b3df5885023030ccf18d7d37c5e3,2.8024153801315175e-06,0.0007183908045977011,0.004680812259740877,0.9114568389019057,0.6108551412495412,3.163646267513712,117.30277361470223,0,{},0,0,0,0.0,0.005882559809833765,0.44479348976165056,0.003761734813451767
development_train_seed43_sample035_wavy,development,train,43,35,78,wavy,781,907,1622,5056,2528,188,0.459431543915161,0.7075676518947511,0.08867757381770551,0.9280161293046819,9.018035271578507,0.07791769411414862,paper_partition_evidence/mesh_archives/development_train_seed43_sample035_wavy.npz,242f32079ee65d9030a566b484782b3c702f007f20bbea3070b39cdc563f3d51,2.796154673023605e-06,0.0004467244646689088,0.003360315992490885,0.8985563093268308,0.2558607211260282,3.632706887610526,224.14851641340647,0,{},0,0,0,0.0,0.006669046822935343,0.451857287902385,0.0041522798128426075
development_train_seed43_sample036_rectangle,development,train,43,36,79,rectangle,405,561,964,3048,1524,156,0.7098011936884276,0.2858113034032572,0.11500028801014225,1.5275352145762773,10.437683828276226,0.044365910813212395,paper_partition_evidence/mesh_archives/development_train_seed43_sample036_rectangle.npz,9609803974dacf3c25e1dd8f96f00698b6e74d876e563c8cc0fd890a3fb07f06,4.099315892104836e-06,0.001037344398340249,0.007277672376716613,0.9571627616943251,1.4592687584629014,3.3059659332163704,69.70765198461352,0,{},0,0,0,0.0,0.0044149900786578655,0.44215264497324824,0.0025200359523296356
development_train_seed43_sample037_wavy,development,train,43,37,80,wavy,736,854,1530,4766,2383,175,0.6182456656717269,0.2592093984132022,0.05738119110947553,0.5149730559418617,3.920095122274974,0.07245143596082926,paper_partition_evidence/mesh_archives/development_train_seed43_sample037_wavy.npz,79d5c4bf67515e006c1920bfed8dfebd430636ddeadffdada23f4dae3552b96a,2.249183676697519e-07,0.00047249817553126543,0.0032234144506190646,0.906436448118322,0.4511244909360831,3.4102079547780426,193.69632374907803,0,{},0,0,0,0.0,0.006613807287067175,0.4461389589123428,0.008610458113253117
development_train_seed43_sample038_rectangle,development,train,43,38,81,rectangle,560,716,1274,3978,1989,156,0.467056645552816,0.3558141614822648,0.11428242574730507,1.8402856287207738,15.557701779537055,0.059201085940003395,paper_partition_evidence/mesh_archives/development_train_seed43_sample038_rectangle.npz,fb8af8f77b176e4ca074b68b5a1424bd291b2a52e8c152c7c6265f87bedee88a,3.0238697327066163e-06,0.0007849293563579278,0.005489093034300815,0.909033603359862,0.6082354405126554,3.3966688677307695,94.5340144764053,0,{},0,0,0,0.0,0.005369944032281637,0.44291879795491695,0.005831356160342693
development_train_seed43_sample039_wavy,development,train,43,39,82,wavy,614,737,1286,4044,2022,186,0.7488193761926325,0.6773939744632487,0.06914961595683607,0.5566204731602212,3.6992888738146794,0.0640607257373631,paper_partition_evidence/mesh_archives/development_train_seed43_sample039_wavy.npz,aaaf8a7406611443d3ae66873a24bea3d14a0cab607ae9eb2507132e574fc7f9,2.0541867801104985e-06,0.0005636496514032547,0.0035402414470529628,0.9011705933495335,0.6459565992534421,3.4285754928067878,97.91989462073255,0,{},0,0,0,0.0,0.0054808626882731915,0.4399240151979029,0.003392007201910019
development_validation_seed43_sample000_rectangle,development,validation,43,0,10043,rectangle,588,744,1330,4146,2073,156,0.6399627040923651,0.5302232498996949,0.05920185798940113,0.7006502071742319,5.264714749503619,0.09706209506839514,paper_partition_evidence/mesh_archives/development_validation_seed43_sample000_rectangle.npz,aaee31bbebe204693349a85e3eb086689e6a733af768ceffb5b063e0380206ba,4.871868639542213e-07,0.0007518796992481203,0.004632702692932628,0.9450071053627723,1.1439572156900666,3.327261854436413,71.45141331037894,0,{},0,0,0,0.0,0.005303010810166597,0.4443608499132097,0.003403271082788706
development_validation_seed43_sample001_wavy,development,validation,43,1,10044,wavy,594,715,1246,3920,1960,180,0.5544769799030672,0.5914933344284247,0.06786987264061205,0.758385487379686,5.863464315181364,0.05766190402209759,paper_partition_evidence/mesh_archives/development_validation_seed43_sample001_wavy.npz,fe697ae8e01c70427631cca8eefe23c88d200fbe8e40da581e06752d531ac007,3.395102514264154e-06,0.0005770867101082732,0.003610201491888698,0.8774593092914424,1.2099806914935018,3.123345118378052,47.959414457145165,0,{},0,0,0,0.0,0.005371682345867157,0.4428345370106399,0.007792340125888586
development_validation_seed43_sample002_rectangle,development,validation,43,2,10045,rectangle,730,886,1614,4998,2499,156,0.595629094550784,0.7185423170501357,0.10972349724037479,1.5867791819201296,14.717319050932135,0.07627079635858536,paper_partition_evidence/mesh_archives/development_validation_seed43_sample002_rectangle.npz,55bbf52060a8f2ddd820a85281377960c88a2dfaf3dbbdc231c7b846509e8c62,4.6882226934374064e-06,0.0006195786864931846,0.00399214288716758,0.907401413015533,1.3578295432027507,3.2459424877446605,45.88713719024949,0,{},0,0,0,0.0,0.00678256107494235,0.44157183775678277,0.004832356236875057
development_validation_seed43_sample003_wavy,development,validation,43,3,10046,wavy,778,908,1615,5044,2522,198,0.5028380710328122,0.2792634224820468,0.11974560894826247,1.3518881233918385,14.105324707605321,0.07783446507528424,paper_partition_evidence/mesh_archives/development_validation_seed43_sample003_wavy.npz,72a8ce0ddb004d30c70cb22988acfe277288426686c1a2784bdbfd4c72c9c1ae,2.9731744725569694e-06,0.0004505337073273617,0.0024247151394683054,0.8605362630045612,0.7561946541277079,3.0351329179402957,76.32880892564395,0,{},0,0,0,0.0,0.0072797732427716255,0.45016924710944295,0.004346346016973257
development_validation_seed43_sample004_rectangle,development,validation,43,4,10047,rectangle,796,952,1746,5394,2697,156,0.5502508512084117,0.28188628533682886,0.06988681712742431,0.8571152762147132,7.300834463051652,0.0789242866449058,paper_partition_evidence/mesh_archives/development_validation_seed43_sample004_rectangle.npz,8841f1b4cbbd0a07f762b7f578323170ea4641e8b3a235911a829df343bb906a,9.231311669225422e-07,0.000572737686139748,0.0038438895076550504,0.9522271097706765,0.4779757439157029,3.771104125420397,168.66210845516423,0,{},0,0,0,0.0,0.007273620925843716,0.44078574934974313,0.004646615125238895
development_validation_seed43_sample005_wavy,development,validation,43,5,10048,wavy,637,759,1333,4182,2091,182,0.5329980490420667,0.2590347313090842,0.08426186879066153,0.8553108252562993,6.963437865900854,0.061452355701476336,paper_partition_evidence/mesh_archives/development_validation_seed43_sample005_wavy.npz,73c650ca71972d0c42058691966de3c42ed5dba9cf53eb4754159ef8d3a7f3d8,2.768759354672564e-06,0.0005414094837597422,0.0038802152278784737,0.8813287309427152,0.2286525814795477,3.56613394399958,250.9877158372194,0,{},0,0,0,0.0,0.005671505816280842,0.44620843790471554,0.0035984101705253124
development_validation_seed43_sample006_rectangle,development,validation,43,6,10049,rectangle,680,836,1514,4698,2349,156,0.5200701953406135,0.5560290223506574,0.11014972072666072,1.8173277933627534,18.93161976667993,0.06739954184740782,paper_partition_evidence/mesh_archives/development_validation_seed43_sample006_rectangle.npz,52572e95e323e0196f772db173771170f54226d153fe61d97003e2f9784ea88a,9.623463254755144e-07,0.0006605019815059445,0.00489145425085053,0.8745952760477534,0.5166638816070446,3.299885635156235,138.67884799480805,0,{},0,0,0,0.0,0.0066674440167844296,0.44165468169376254,0.0037916647270321846
development_validation_seed43_sample007_wavy,development,validation,43,7,10050,wavy,778,905,1616,5040,2520,191,0.4030539624643498,0.45613272385408343,0.08959476432452328,1.154233398892008,12.048940357959138,0.11045457003638148,paper_partition_evidence/mesh_archives/development_validation_seed43_sample007_wavy.npz,69498cb4b4434e61e76a1457c0c69a07e91dd285655f9bc6c98d9d60564b431d,8.001779520374541e-07,0.00044739836537984997,0.004739451343838878,0.9196400085990928,0.1514506191382945,3.4246267929724925,422.632429590183,0,{},0,0,0,0.0,0.006895013153553009,0.44286487670615315,0.004445135127753019
development_validation_seed43_sample008_rectangle,development,validation,43,8,10051,rectangle,774,930,1702,5262,2631,156,0.3495617205810402,0.41447956338239655,0.11588752991633132,1.841981809289652,18.773819764010494,0.07123404974117875,paper_partition_evidence/mesh_archives/development_validation_seed43_sample008_rectangle.npz,72a2411aef6c8bb571e0453ae7e2abe29f54e0ef83a47a7587b7e824759cff50,1.1516448744441534e-06,0.0005875440658049354,0.0046417201405449604,0.9193723400684196,0.24839566397407264,3.490867799423267,285.4448508987583,0,{},0,0,0,0.0,0.007136161904782057,0.4459571810439229,0.0045929658226668835
development_validation_seed43_sample009_wavy,development,validation,43,9,10052,wavy,800,924,1656,5158,2579,187,0.5109018142474475,0.45424356930100607,0.09172269763988106,1.236831014676697,13.012125991894164,0.07545330701395869,paper_partition_evidence/mesh_archives/development_validation_seed43_sample009_wavy.npz,610da897ab5fec1bd74460a3cfb2fd080e5092fb811ad0e473968442635fb793,1.4032308094077778e-06,0.0004359858853028842,0.0029931731577978937,0.8704487392296417,0.9235369133601442,3.1087097611757253,64.6103099661702,0,{},0,0,0,0.0,0.007057825103402138,0.44476078310981393,0.00439418712630868
